Run tabu search analysis
Size shrunk from 500 to 500
Time(ms) | Phase nr. | It | Phase It | Phase Type | objective | best obj. | move type
927 | 59 | 32969 | 831 | Search | -354890 | -354890 | Global Improvement.

 Optimization finished in 3.9822153460000003s. 
 Objective of best solution found: -354890Size shrunk from 1000 to 1000
Time(ms) | Phase nr. | It | Phase It | Phase Type | objective | best obj. | move type
0 | 1 | 1 | 1 | Search | -345783 | -345783 | Global Improvement.
0 | 1 | 2 | 2 | Search | -346791 | -346791 | Global Improvement.
0 | 1 | 3 | 3 | Search | -347475 | -347475 | Global Improvement.
0 | 1 | 4 | 4 | Search | -348020 | -348020 | Global Improvement.
0 | 1 | 5 | 5 | Search | -348558 | -348558 | Global Improvement.
0 | 1 | 6 | 6 | Search | -349068 | -349068 | Global Improvement.
0 | 1 | 7 | 7 | Search | -349548 | -349548 | Global Improvement.
0 | 1 | 8 | 8 | Search | -349980 | -349980 | Global Improvement.
0 | 1 | 9 | 9 | Search | -350400 | -350400 | Global Improvement.
0 | 1 | 10 | 10 | Search | -350770 | -350770 | Global Improvement.
0 | 1 | 11 | 11 | Search | -351112 | -351112 | Global Improvement.
0 | 1 | 12 | 12 | Search | -351454 | -351454 | Global Improvement.
0 | 1 | 13 | 13 | Search | -351756 | -351756 | Global Improvement.
0 | 1 | 14 | 14 | Search | -352056 | -352056 | Global Improvement.
0 | 1 | 15 | 15 | Search | -352328 | -352328 | Global Improvement.
0 | 1 | 16 | 16 | Search | -352588 | -352588 | Global Improvement.
0 | 1 | 17 | 17 | Search | -352836 | -352836 | Global Improvement.
0 | 1 | 18 | 18 | Search | -353061 | -353061 | Global Improvement.
0 | 1 | 19 | 19 | Search | -353377 | -353377 | Global Improvement.
0 | 1 | 20 | 20 | Search | -353731 | -353731 | Global Improvement.
0 | 1 | 21 | 21 | Search | -354011 | -354011 | Global Improvement.
0 | 1 | 22 | 22 | Search | -354235 | -354235 | Global Improvement.
0 | 1 | 23 | 23 | Search | -354455 | -354455 | Global Improvement.
0 | 1 | 24 | 24 | Search | -354775 | -354775 | Global Improvement.
0 | 1 | 25 | 25 | Search | -355035 | -355035 | Global Improvement.
0 | 1 | 26 | 26 | Search | -355255 | -355255 | Global Improvement.
0 | 1 | 27 | 27 | Search | -355465 | -355465 | Global Improvement.
0 | 1 | 28 | 28 | Search | -355663 | -355663 | Global Improvement.
0 | 1 | 29 | 29 | Search | -355851 | -355851 | Global Improvement.
0 | 1 | 30 | 30 | Search | -356059 | -356059 | Global Improvement.
0 | 1 | 31 | 31 | Search | -356243 | -356243 | Global Improvement.
0 | 1 | 32 | 32 | Search | -356416 | -356416 | Global Improvement.
1 | 1 | 33 | 33 | Search | -356636 | -356636 | Global Improvement.
1 | 1 | 34 | 34 | Search | -356842 | -356842 | Global Improvement.
1 | 1 | 35 | 35 | Search | -357012 | -357012 | Global Improvement.
1 | 1 | 36 | 36 | Search | -357182 | -357182 | Global Improvement.
1 | 1 | 37 | 37 | Search | -357486 | -357486 | Global Improvement.
1 | 1 | 38 | 38 | Search | -357644 | -357644 | Global Improvement.
1 | 1 | 39 | 39 | Search | -357926 | -357926 | Global Improvement.
1 | 1 | 40 | 40 | Search | -358166 | -358166 | Global Improvement.
1 | 1 | 41 | 41 | Search | -358318 | -358318 | Global Improvement.
1 | 1 | 42 | 42 | Search | -358470 | -358470 | Global Improvement.
1 | 1 | 43 | 43 | Search | -358714 | -358714 | Global Improvement.
1 | 1 | 44 | 44 | Search | -358934 | -358934 | Global Improvement.
1 | 1 | 45 | 45 | Search | -359184 | -359184 | Global Improvement.
1 | 1 | 46 | 46 | Search | -359395 | -359395 | Global Improvement.
1 | 1 | 47 | 47 | Search | -359599 | -359599 | Global Improvement.
1 | 1 | 48 | 48 | Search | -359903 | -359903 | Global Improvement.
1 | 1 | 49 | 49 | Search | -360117 | -360117 | Global Improvement.
1 | 1 | 50 | 50 | Search | -360319 | -360319 | Global Improvement.
1 | 1 | 51 | 51 | Search | -360487 | -360487 | Global Improvement.
1 | 1 | 52 | 52 | Search | -360629 | -360629 | Global Improvement.
1 | 1 | 53 | 53 | Search | -360769 | -360769 | Global Improvement.
1 | 1 | 54 | 54 | Search | -360959 | -360959 | Global Improvement.
1 | 1 | 55 | 55 | Search | -361075 | -361075 | Global Improvement.
1 | 1 | 56 | 56 | Search | -361175 | -361175 | Global Improvement.
1 | 1 | 57 | 57 | Search | -361363 | -361363 | Global Improvement.
1 | 1 | 58 | 58 | Search | -361445 | -361445 | Global Improvement.
1 | 1 | 59 | 59 | Search | -361545 | -361545 | Global Improvement.
1 | 1 | 60 | 60 | Search | -361701 | -361701 | Global Improvement.
1 | 1 | 61 | 61 | Search | -361915 | -361915 | Global Improvement.
1 | 1 | 62 | 62 | Search | -362140 | -362140 | Global Improvement.
1 | 1 | 63 | 63 | Search | -362350 | -362350 | Global Improvement.
1 | 1 | 64 | 64 | Search | -362489 | -362489 | Global Improvement.
1 | 1 | 65 | 65 | Search | -362705 | -362705 | Global Improvement.
1 | 1 | 66 | 66 | Search | -362903 | -362903 | Global Improvement.
2 | 1 | 67 | 67 | Search | -363231 | -363231 | Global Improvement.
2 | 1 | 68 | 68 | Search | -363417 | -363417 | Global Improvement.
2 | 1 | 69 | 69 | Search | -363627 | -363627 | Global Improvement.
2 | 1 | 70 | 70 | Search | -363763 | -363763 | Global Improvement.
2 | 1 | 71 | 71 | Search | -363861 | -363861 | Global Improvement.
2 | 1 | 72 | 72 | Search | -363915 | -363915 | Global Improvement.
2 | 1 | 73 | 73 | Search | -364015 | -364015 | Global Improvement.
2 | 1 | 74 | 74 | Search | -364047 | -364047 | Global Improvement.
2 | 1 | 75 | 75 | Search | -364077 | -364077 | Global Improvement.
2 | 1 | 76 | 76 | Search | -364095 | -364095 | Global Improvement.
2 | 1 | 77 | 77 | Search | -364160 | -364160 | Global Improvement.
2 | 1 | 78 | 78 | Search | -364282 | -364282 | Global Improvement.
2 | 1 | 79 | 79 | Search | -364300 | -364300 | Global Improvement.
2 | 1 | 80 | 80 | Search | -364340 | -364340 | Global Improvement.
2 | 1 | 81 | 81 | Search | -364370 | -364370 | Global Improvement.
2 | 1 | 82 | 82 | Search | -364500 | -364500 | Global Improvement.
2 | 1 | 83 | 83 | Search | -364604 | -364604 | Global Improvement.
2 | 1 | 84 | 84 | Search | -364736 | -364736 | Global Improvement.
2 | 1 | 85 | 85 | Search | -364834 | -364834 | Global Improvement.
2 | 1 | 86 | 86 | Search | -364992 | -364992 | Global Improvement.
2 | 1 | 87 | 87 | Search | -365072 | -365072 | Global Improvement.
2 | 1 | 88 | 88 | Search | -365194 | -365194 | Global Improvement.
2 | 1 | 89 | 89 | Search | -365268 | -365268 | Global Improvement.
2 | 1 | 90 | 90 | Search | -365308 | -365308 | Global Improvement.
2 | 1 | 91 | 91 | Search | -365444 | -365444 | Global Improvement.
2 | 1 | 92 | 92 | Search | -365506 | -365506 | Global Improvement.
2 | 1 | 93 | 93 | Search | -365720 | -365720 | Global Improvement.
2 | 1 | 94 | 94 | Search | -365902 | -365902 | Global Improvement.
2 | 1 | 95 | 95 | Search | -365992 | -365992 | Global Improvement.
2 | 1 | 96 | 96 | Search | -366056 | -366056 | Global Improvement.
2 | 1 | 97 | 97 | Search | -366118 | -366118 | Global Improvement.
2 | 1 | 98 | 98 | Search | -366176 | -366176 | Global Improvement.
2 | 1 | 99 | 99 | Search | -366394 | -366394 | Global Improvement.
2 | 1 | 100 | 100 | Search | -366446 | -366446 | Global Improvement.
3 | 1 | 101 | 101 | Search | -366634 | -366634 | Global Improvement.
3 | 1 | 102 | 102 | Search | -366752 | -366752 | Global Improvement.
3 | 1 | 103 | 103 | Search | -366840 | -366840 | Global Improvement.
3 | 1 | 104 | 104 | Search | -366888 | -366888 | Global Improvement.
3 | 1 | 105 | 105 | Search | -366934 | -366934 | Global Improvement.
3 | 1 | 106 | 106 | Search | -367116 | -367116 | Global Improvement.
3 | 1 | 107 | 107 | Search | -367298 | -367298 | Global Improvement.
3 | 1 | 108 | 108 | Search | -367386 | -367386 | Global Improvement.
3 | 1 | 109 | 109 | Search | -367554 | -367554 | Global Improvement.
3 | 1 | 110 | 110 | Search | -367692 | -367692 | Global Improvement.
3 | 1 | 111 | 111 | Search | -367808 | -367808 | Global Improvement.
3 | 1 | 112 | 112 | Search | -367920 | -367920 | Global Improvement.
3 | 1 | 113 | 113 | Search | -368040 | -368040 | Global Improvement.
3 | 1 | 114 | 114 | Search | -368092 | -368092 | Global Improvement.
3 | 1 | 115 | 115 | Search | -368248 | -368248 | Global Improvement.
3 | 1 | 116 | 116 | Search | -368292 | -368292 | Global Improvement.
3 | 1 | 117 | 117 | Search | -368322 | -368322 | Global Improvement.
3 | 1 | 118 | 118 | Search | -368344 | -368344 | Global Improvement.
3 | 1 | 119 | 119 | Search | -368352 | -368352 | Global Improvement.
3 | 1 | 120 | 120 | Search | -368456 | -368456 | Global Improvement.
3 | 1 | 122 | 122 | Search | -368488 | -368488 | Global Improvement.
3 | 1 | 123 | 123 | Search | -368574 | -368574 | Global Improvement.
3 | 1 | 124 | 124 | Search | -368618 | -368618 | Global Improvement.
3 | 1 | 125 | 125 | Search | -368694 | -368694 | Global Improvement.
3 | 1 | 126 | 126 | Search | -368855 | -368855 | Global Improvement.
3 | 1 | 127 | 127 | Search | -368863 | -368863 | Global Improvement.
3 | 1 | 128 | 128 | Search | -368885 | -368885 | Global Improvement.
5 | 1 | 192 | 192 | Search | -368900 | -368900 | Global Improvement.
5 | 1 | 193 | 193 | Search | -368968 | -368968 | Global Improvement.
5 | 1 | 194 | 194 | Search | -369016 | -369016 | Global Improvement.
5 | 1 | 195 | 195 | Search | -369036 | -369036 | Global Improvement.
5 | 1 | 196 | 196 | Search | -369050 | -369050 | Global Improvement.
5 | 1 | 197 | 197 | Search | -369074 | -369074 | Global Improvement.
5 | 1 | 198 | 198 | Search | -369094 | -369094 | Global Improvement.
5 | 1 | 203 | 203 | Search | -369144 | -369144 | Global Improvement.
5 | 1 | 204 | 204 | Search | -369156 | -369156 | Global Improvement.
5 | 1 | 209 | 209 | Search | -369162 | -369162 | Global Improvement.
6 | 1 | 210 | 210 | Search | -369166 | -369166 | Global Improvement.
6 | 1 | 213 | 213 | Search | -369211 | -369211 | Global Improvement.
6 | 1 | 214 | 214 | Search | -369221 | -369221 | Global Improvement.
6 | 1 | 215 | 215 | Search | -369257 | -369257 | Global Improvement.
6 | 1 | 217 | 217 | Search | -369268 | -369268 | Global Improvement.
8 | 1 | 315 | 315 | Search | -369274 | -369274 | Global Improvement.
8 | 1 | 316 | 316 | Search | -369336 | -369336 | Global Improvement.
8 | 1 | 317 | 317 | Search | -369364 | -369364 | Global Improvement.
8 | 1 | 318 | 318 | Search | -369407 | -369407 | Global Improvement.
8 | 1 | 319 | 319 | Search | -369417 | -369417 | Global Improvement.
8 | 1 | 320 | 320 | Search | -369419 | -369419 | Global Improvement.
9 | 1 | 325 | 325 | Search | -369493 | -369493 | Global Improvement.
9 | 1 | 326 | 326 | Search | -369519 | -369519 | Global Improvement.
9 | 1 | 327 | 327 | Search | -369529 | -369529 | Global Improvement.
9 | 1 | 328 | 328 | Search | -369531 | -369531 | Global Improvement.
9 | 1 | 345 | 345 | Search | -369534 | -369534 | Global Improvement.
9 | 1 | 346 | 346 | Search | -369583 | -369583 | Global Improvement.
9 | 1 | 347 | 347 | Search | -369603 | -369603 | Global Improvement.
9 | 1 | 348 | 348 | Search | -369613 | -369613 | Global Improvement.
9 | 1 | 350 | 350 | Search | -369643 | -369643 | Global Improvement.
9 | 1 | 351 | 351 | Search | -369675 | -369675 | Global Improvement.
9 | 1 | 352 | 352 | Search | -369713 | -369713 | Global Improvement.
10 | 1 | 368 | 368 | Search | -369745 | -369745 | Global Improvement.
10 | 1 | 369 | 369 | Search | -369801 | -369801 | Global Improvement.
10 | 1 | 370 | 370 | Search | -369849 | -369849 | Global Improvement.
10 | 1 | 371 | 371 | Search | -369921 | -369921 | Global Improvement.
10 | 1 | 372 | 372 | Search | -369949 | -369949 | Global Improvement.
10 | 1 | 373 | 373 | Search | -369971 | -369971 | Global Improvement.
10 | 1 | 374 | 374 | Search | -369991 | -369991 | Global Improvement.
10 | 1 | 379 | 379 | Search | -369996 | -369996 | Global Improvement.
10 | 1 | 380 | 380 | Search | -370042 | -370042 | Global Improvement.
10 | 1 | 382 | 382 | Search | -370052 | -370052 | Global Improvement.
50 | 3 | 1866 | 434 | Search | -370062 | -370062 | Global Improvement.
50 | 3 | 1867 | 435 | Search | -370162 | -370162 | Global Improvement.
50 | 3 | 1868 | 436 | Search | -370294 | -370294 | Global Improvement.
50 | 3 | 1869 | 437 | Search | -370348 | -370348 | Global Improvement.
50 | 3 | 1870 | 438 | Search | -370390 | -370390 | Global Improvement.
51 | 3 | 1871 | 439 | Search | -370450 | -370450 | Global Improvement.
51 | 3 | 1872 | 440 | Search | -370588 | -370588 | Global Improvement.
51 | 3 | 1873 | 441 | Search | -370718 | -370718 | Global Improvement.
51 | 3 | 1874 | 442 | Search | -370872 | -370872 | Global Improvement.
51 | 3 | 1875 | 443 | Search | -370878 | -370878 | Global Improvement.
51 | 3 | 1876 | 444 | Search | -370966 | -370966 | Global Improvement.
51 | 3 | 1880 | 448 | Search | -370982 | -370982 | Global Improvement.
1312 | 87 | 46977 | 997 | Search | -370996 | -370996 | Global Improvement.
1312 | 87 | 46978 | 998 | Search | -371054 | -371054 | Global Improvement.
1312 | 87 | 46979 | 999 | Search | -371076 | -371076 | Global Improvement.

 Optimization finished in 4.845792288s. 
 Objective of best solution found: -371076Size shrunk from 1000 to 1000
Time(ms) | Phase nr. | It | Phase It | Phase Type | objective | best obj. | move type
0 | 1 | 1 | 1 | Search | -347255 | -347255 | Global Improvement.
0 | 1 | 2 | 2 | Search | -348069 | -348069 | Global Improvement.
0 | 1 | 3 | 3 | Search | -348869 | -348869 | Global Improvement.
0 | 1 | 4 | 4 | Search | -349445 | -349445 | Global Improvement.
0 | 1 | 5 | 5 | Search | -349975 | -349975 | Global Improvement.
0 | 1 | 6 | 6 | Search | -350423 | -350423 | Global Improvement.
0 | 1 | 7 | 7 | Search | -350811 | -350811 | Global Improvement.
0 | 1 | 8 | 8 | Search | -351183 | -351183 | Global Improvement.
0 | 1 | 9 | 9 | Search | -351665 | -351665 | Global Improvement.
0 | 1 | 10 | 10 | Search | -352097 | -352097 | Global Improvement.
0 | 1 | 11 | 11 | Search | -352487 | -352487 | Global Improvement.
0 | 1 | 12 | 12 | Search | -352839 | -352839 | Global Improvement.
0 | 1 | 13 | 13 | Search | -353165 | -353165 | Global Improvement.
0 | 1 | 14 | 14 | Search | -353437 | -353437 | Global Improvement.
0 | 1 | 15 | 15 | Search | -353702 | -353702 | Global Improvement.
0 | 1 | 16 | 16 | Search | -354008 | -354008 | Global Improvement.
0 | 1 | 17 | 17 | Search | -354344 | -354344 | Global Improvement.
0 | 1 | 18 | 18 | Search | -354600 | -354600 | Global Improvement.
0 | 1 | 19 | 19 | Search | -354836 | -354836 | Global Improvement.
0 | 1 | 20 | 20 | Search | -355182 | -355182 | Global Improvement.
0 | 1 | 21 | 21 | Search | -355472 | -355472 | Global Improvement.
0 | 1 | 22 | 22 | Search | -355744 | -355744 | Global Improvement.
0 | 1 | 23 | 23 | Search | -356008 | -356008 | Global Improvement.
0 | 1 | 24 | 24 | Search | -356242 | -356242 | Global Improvement.
0 | 1 | 25 | 25 | Search | -356628 | -356628 | Global Improvement.
0 | 1 | 26 | 26 | Search | -357006 | -357006 | Global Improvement.
0 | 1 | 27 | 27 | Search | -357230 | -357230 | Global Improvement.
0 | 1 | 28 | 28 | Search | -357452 | -357452 | Global Improvement.
0 | 1 | 29 | 29 | Search | -357660 | -357660 | Global Improvement.
0 | 1 | 30 | 30 | Search | -358008 | -358008 | Global Improvement.
0 | 1 | 31 | 31 | Search | -358358 | -358358 | Global Improvement.
0 | 1 | 32 | 32 | Search | -358564 | -358564 | Global Improvement.
1 | 1 | 33 | 33 | Search | -358744 | -358744 | Global Improvement.
1 | 1 | 34 | 34 | Search | -358904 | -358904 | Global Improvement.
1 | 1 | 35 | 35 | Search | -359062 | -359062 | Global Improvement.
1 | 1 | 36 | 36 | Search | -359206 | -359206 | Global Improvement.
1 | 1 | 37 | 37 | Search | -359340 | -359340 | Global Improvement.
1 | 1 | 38 | 38 | Search | -359470 | -359470 | Global Improvement.
1 | 1 | 39 | 39 | Search | -359594 | -359594 | Global Improvement.
1 | 1 | 40 | 40 | Search | -359718 | -359718 | Global Improvement.
1 | 1 | 41 | 41 | Search | -359840 | -359840 | Global Improvement.
1 | 1 | 42 | 42 | Search | -359954 | -359954 | Global Improvement.
1 | 1 | 43 | 43 | Search | -360066 | -360066 | Global Improvement.
1 | 1 | 44 | 44 | Search | -360176 | -360176 | Global Improvement.
1 | 1 | 45 | 45 | Search | -360292 | -360292 | Global Improvement.
1 | 1 | 46 | 46 | Search | -360404 | -360404 | Global Improvement.
1 | 1 | 47 | 47 | Search | -360584 | -360584 | Global Improvement.
1 | 1 | 48 | 48 | Search | -360820 | -360820 | Global Improvement.
1 | 1 | 49 | 49 | Search | -360910 | -360910 | Global Improvement.
1 | 1 | 50 | 50 | Search | -361054 | -361054 | Global Improvement.
1 | 1 | 51 | 51 | Search | -361140 | -361140 | Global Improvement.
1 | 1 | 52 | 52 | Search | -361216 | -361216 | Global Improvement.
1 | 1 | 53 | 53 | Search | -361286 | -361286 | Global Improvement.
1 | 1 | 54 | 54 | Search | -361360 | -361360 | Global Improvement.
1 | 1 | 55 | 55 | Search | -361488 | -361488 | Global Improvement.
1 | 1 | 56 | 56 | Search | -361534 | -361534 | Global Improvement.
1 | 1 | 57 | 57 | Search | -361580 | -361580 | Global Improvement.
1 | 1 | 58 | 58 | Search | -361660 | -361660 | Global Improvement.
1 | 1 | 59 | 59 | Search | -361696 | -361696 | Global Improvement.
1 | 1 | 60 | 60 | Search | -361870 | -361870 | Global Improvement.
1 | 1 | 61 | 61 | Search | -362052 | -362052 | Global Improvement.
1 | 1 | 62 | 62 | Search | -362228 | -362228 | Global Improvement.
1 | 1 | 63 | 63 | Search | -362260 | -362260 | Global Improvement.
1 | 1 | 64 | 64 | Search | -362322 | -362322 | Global Improvement.
1 | 1 | 65 | 65 | Search | -362328 | -362328 | Global Improvement.
1 | 1 | 66 | 66 | Search | -362429 | -362429 | Global Improvement.
2 | 1 | 67 | 67 | Search | -362507 | -362507 | Global Improvement.
2 | 1 | 68 | 68 | Search | -362583 | -362583 | Global Improvement.
2 | 1 | 69 | 69 | Search | -362700 | -362700 | Global Improvement.
2 | 1 | 70 | 70 | Search | -362804 | -362804 | Global Improvement.
2 | 1 | 71 | 71 | Search | -362880 | -362880 | Global Improvement.
2 | 1 | 72 | 72 | Search | -363120 | -363120 | Global Improvement.
2 | 1 | 73 | 73 | Search | -363180 | -363180 | Global Improvement.
2 | 1 | 74 | 74 | Search | -363218 | -363218 | Global Improvement.
2 | 1 | 75 | 75 | Search | -363248 | -363248 | Global Improvement.
2 | 1 | 76 | 76 | Search | -363364 | -363364 | Global Improvement.
2 | 1 | 77 | 77 | Search | -363380 | -363380 | Global Improvement.
2 | 1 | 78 | 78 | Search | -363389 | -363389 | Global Improvement.
2 | 1 | 79 | 79 | Search | -363455 | -363455 | Global Improvement.
2 | 1 | 80 | 80 | Search | -363545 | -363545 | Global Improvement.
2 | 1 | 81 | 81 | Search | -363595 | -363595 | Global Improvement.
2 | 1 | 82 | 82 | Search | -363757 | -363757 | Global Improvement.
2 | 1 | 83 | 83 | Search | -363777 | -363777 | Global Improvement.
2 | 1 | 84 | 84 | Search | -363881 | -363881 | Global Improvement.
2 | 1 | 85 | 85 | Search | -363883 | -363883 | Global Improvement.
2 | 1 | 86 | 86 | Search | -363945 | -363945 | Global Improvement.
2 | 1 | 87 | 87 | Search | -363989 | -363989 | Global Improvement.
2 | 1 | 88 | 88 | Search | -363991 | -363991 | Global Improvement.
2 | 1 | 89 | 89 | Search | -364077 | -364077 | Global Improvement.
2 | 1 | 90 | 90 | Search | -364169 | -364169 | Global Improvement.
2 | 1 | 91 | 91 | Search | -364225 | -364225 | Global Improvement.
2 | 1 | 92 | 92 | Search | -364287 | -364287 | Global Improvement.
2 | 1 | 93 | 93 | Search | -364339 | -364339 | Global Improvement.
2 | 1 | 94 | 94 | Search | -364371 | -364371 | Global Improvement.
2 | 1 | 95 | 95 | Search | -364433 | -364433 | Global Improvement.
2 | 1 | 96 | 96 | Search | -364451 | -364451 | Global Improvement.
2 | 1 | 98 | 98 | Search | -364585 | -364585 | Global Improvement.
2 | 1 | 99 | 99 | Search | -364659 | -364659 | Global Improvement.
2 | 1 | 100 | 100 | Search | -364693 | -364693 | Global Improvement.
3 | 1 | 102 | 102 | Search | -364747 | -364747 | Global Improvement.
3 | 1 | 103 | 103 | Search | -364821 | -364821 | Global Improvement.
3 | 1 | 104 | 104 | Search | -364881 | -364881 | Global Improvement.
3 | 1 | 105 | 105 | Search | -365063 | -365063 | Global Improvement.
3 | 1 | 106 | 106 | Search | -365109 | -365109 | Global Improvement.
3 | 1 | 107 | 107 | Search | -365131 | -365131 | Global Improvement.
3 | 1 | 108 | 108 | Search | -365189 | -365189 | Global Improvement.
3 | 1 | 115 | 115 | Search | -365240 | -365240 | Global Improvement.
3 | 1 | 116 | 116 | Search | -365252 | -365252 | Global Improvement.
3 | 1 | 117 | 117 | Search | -365288 | -365288 | Global Improvement.
3 | 1 | 120 | 120 | Search | -365350 | -365350 | Global Improvement.
3 | 1 | 121 | 121 | Search | -365360 | -365360 | Global Improvement.
3 | 1 | 122 | 122 | Search | -365362 | -365362 | Global Improvement.
3 | 1 | 126 | 126 | Search | -365407 | -365407 | Global Improvement.
3 | 1 | 127 | 127 | Search | -365485 | -365485 | Global Improvement.
3 | 1 | 131 | 131 | Search | -365503 | -365503 | Global Improvement.
3 | 1 | 132 | 132 | Search | -365517 | -365517 | Global Improvement.
3 | 1 | 135 | 135 | Search | -365628 | -365628 | Global Improvement.
3 | 1 | 136 | 136 | Search | -365642 | -365642 | Global Improvement.
4 | 1 | 147 | 147 | Search | -365682 | -365682 | Global Improvement.
4 | 1 | 148 | 148 | Search | -365712 | -365712 | Global Improvement.
4 | 1 | 149 | 149 | Search | -365788 | -365788 | Global Improvement.
4 | 1 | 150 | 150 | Search | -365818 | -365818 | Global Improvement.
4 | 1 | 151 | 151 | Search | -365830 | -365830 | Global Improvement.
4 | 1 | 153 | 153 | Search | -365942 | -365942 | Global Improvement.
4 | 1 | 154 | 154 | Search | -365967 | -365967 | Global Improvement.
4 | 1 | 157 | 157 | Search | -366027 | -366027 | Global Improvement.
4 | 1 | 158 | 158 | Search | -366077 | -366077 | Global Improvement.
4 | 1 | 159 | 159 | Search | -366113 | -366113 | Global Improvement.
4 | 1 | 160 | 160 | Search | -366131 | -366131 | Global Improvement.
4 | 1 | 161 | 161 | Search | -366153 | -366153 | Global Improvement.
4 | 1 | 163 | 163 | Search | -366207 | -366207 | Global Improvement.
4 | 1 | 164 | 164 | Search | -366241 | -366241 | Global Improvement.
4 | 1 | 165 | 165 | Search | -366267 | -366267 | Global Improvement.
4 | 1 | 169 | 169 | Search | -366286 | -366286 | Global Improvement.
4 | 1 | 170 | 170 | Search | -366300 | -366300 | Global Improvement.
4 | 1 | 171 | 171 | Search | -366306 | -366306 | Global Improvement.
5 | 1 | 173 | 173 | Search | -366334 | -366334 | Global Improvement.
5 | 1 | 175 | 175 | Search | -366458 | -366458 | Global Improvement.
5 | 1 | 176 | 176 | Search | -366548 | -366548 | Global Improvement.
5 | 1 | 177 | 177 | Search | -366674 | -366674 | Global Improvement.
5 | 1 | 178 | 178 | Search | -366798 | -366798 | Global Improvement.
5 | 1 | 179 | 179 | Search | -366854 | -366854 | Global Improvement.
5 | 1 | 180 | 180 | Search | -366938 | -366938 | Global Improvement.
5 | 1 | 181 | 181 | Search | -366948 | -366948 | Global Improvement.
5 | 1 | 182 | 182 | Search | -366956 | -366956 | Global Improvement.
5 | 1 | 183 | 183 | Search | -366996 | -366996 | Global Improvement.
5 | 1 | 184 | 184 | Search | -367004 | -367004 | Global Improvement.
5 | 1 | 186 | 186 | Search | -367114 | -367114 | Global Improvement.
5 | 1 | 187 | 187 | Search | -367182 | -367182 | Global Improvement.
5 | 1 | 189 | 189 | Search | -367191 | -367191 | Global Improvement.
5 | 1 | 190 | 190 | Search | -367211 | -367211 | Global Improvement.
5 | 1 | 191 | 191 | Search | -367353 | -367353 | Global Improvement.
5 | 1 | 192 | 192 | Search | -367365 | -367365 | Global Improvement.
5 | 1 | 193 | 193 | Search | -367481 | -367481 | Global Improvement.
5 | 1 | 194 | 194 | Search | -367507 | -367507 | Global Improvement.
5 | 1 | 195 | 195 | Search | -367511 | -367511 | Global Improvement.
5 | 1 | 196 | 196 | Search | -367513 | -367513 | Global Improvement.
5 | 1 | 198 | 198 | Search | -367610 | -367610 | Global Improvement.
5 | 1 | 199 | 199 | Search | -367688 | -367688 | Global Improvement.
5 | 1 | 200 | 200 | Search | -367724 | -367724 | Global Improvement.
5 | 1 | 201 | 201 | Search | -367762 | -367762 | Global Improvement.
5 | 1 | 202 | 202 | Search | -367780 | -367780 | Global Improvement.
5 | 1 | 205 | 205 | Search | -367812 | -367812 | Global Improvement.
5 | 1 | 206 | 206 | Search | -367924 | -367924 | Global Improvement.
6 | 1 | 211 | 211 | Search | -368036 | -368036 | Global Improvement.
6 | 1 | 212 | 212 | Search | -368080 | -368080 | Global Improvement.
6 | 1 | 213 | 213 | Search | -368094 | -368094 | Global Improvement.
6 | 1 | 214 | 214 | Search | -368108 | -368108 | Global Improvement.
6 | 1 | 215 | 215 | Search | -368114 | -368114 | Global Improvement.
8 | 1 | 287 | 287 | Search | -368137 | -368137 | Global Improvement.
8 | 1 | 288 | 288 | Search | -368211 | -368211 | Global Improvement.
8 | 1 | 289 | 289 | Search | -368281 | -368281 | Global Improvement.
8 | 1 | 290 | 290 | Search | -368304 | -368304 | Global Improvement.
8 | 1 | 291 | 291 | Search | -368353 | -368353 | Global Improvement.
8 | 1 | 292 | 292 | Search | -368375 | -368375 | Global Improvement.
8 | 1 | 293 | 293 | Search | -368395 | -368395 | Global Improvement.
8 | 1 | 294 | 294 | Search | -368409 | -368409 | Global Improvement.
8 | 1 | 295 | 295 | Search | -368595 | -368595 | Global Improvement.
8 | 1 | 296 | 296 | Search | -368665 | -368665 | Global Improvement.
8 | 1 | 297 | 297 | Search | -368717 | -368717 | Global Improvement.
8 | 1 | 298 | 298 | Search | -368753 | -368753 | Global Improvement.
8 | 1 | 299 | 299 | Search | -368927 | -368927 | Global Improvement.
8 | 1 | 300 | 300 | Search | -368965 | -368965 | Global Improvement.
8 | 1 | 301 | 301 | Search | -368993 | -368993 | Global Improvement.
8 | 1 | 302 | 302 | Search | -369019 | -369019 | Global Improvement.
8 | 1 | 303 | 303 | Search | -369023 | -369023 | Global Improvement.
8 | 1 | 306 | 306 | Search | -369039 | -369039 | Global Improvement.
8 | 1 | 307 | 307 | Search | -369057 | -369057 | Global Improvement.
8 | 1 | 308 | 308 | Search | -369083 | -369083 | Global Improvement.
8 | 1 | 309 | 309 | Search | -369165 | -369165 | Global Improvement.
8 | 1 | 310 | 310 | Search | -369195 | -369195 | Global Improvement.
8 | 1 | 316 | 316 | Search | -369217 | -369217 | Global Improvement.
8 | 1 | 317 | 317 | Search | -369301 | -369301 | Global Improvement.
8 | 1 | 318 | 318 | Search | -369355 | -369355 | Global Improvement.
8 | 1 | 319 | 319 | Search | -369381 | -369381 | Global Improvement.
8 | 1 | 320 | 320 | Search | -369399 | -369399 | Global Improvement.
