Run tenure ratio tuning
Size shrunk from 1000 to 1000
Warning: Given tenure ratio leads to small tabu tenure of 0.Minimum tabu_tenure 5 set instead
Time(ms) | Phase nr. | It | Phase It | Phase Type | objective | best obj. | move type
49 | 3 | 1810 | 64 | Search | -370352 | -370352 | Global Improvement.
49 | 3 | 1811 | 65 | Search | -370370 | -370370 | Global Improvement.
49 | 3 | 1812 | 66 | Search | -370382 | -370382 | Global Improvement.
50 | 3 | 1814 | 68 | Search | -370400 | -370400 | Global Improvement.
72 | 3 | 2649 | 903 | Search | -370436 | -370436 | Global Improvement.
72 | 3 | 2650 | 904 | Search | -370496 | -370496 | Global Improvement.
73 | 3 | 2651 | 905 | Search | -370540 | -370540 | Global Improvement.
73 | 3 | 2652 | 906 | Search | -370570 | -370570 | Global Improvement.
73 | 3 | 2653 | 907 | Search | -370598 | -370598 | Global Improvement.
73 | 3 | 2654 | 908 | Search | -370632 | -370632 | Global Improvement.
73 | 3 | 2655 | 909 | Search | -370710 | -370710 | Global Improvement.
73 | 3 | 2656 | 910 | Search | -370713 | -370713 | Global Improvement.
73 | 3 | 2657 | 911 | Search | -370741 | -370741 | Global Improvement.
73 | 3 | 2659 | 913 | Search | -370835 | -370835 | Global Improvement.
73 | 3 | 2660 | 914 | Search | -370869 | -370869 | Global Improvement.
73 | 3 | 2662 | 916 | Search | -370873 | -370873 | Global Improvement.
73 | 3 | 2663 | 917 | Search | -370875 | -370875 | Global Improvement.
73 | 3 | 2664 | 918 | Search | -370885 | -370885 | Global Improvement.
73 | 3 | 2665 | 919 | Search | -371085 | -371085 | Global Improvement.
73 | 3 | 2666 | 920 | Search | -371133 | -371133 | Global Improvement.
3688 | 235 | 125289 | 823 | Search | -371141 | -371141 | Global Improvement.
3688 | 235 | 125290 | 824 | Search | -371191 | -371191 | Global Improvement.
3688 | 235 | 125291 | 825 | Search | -371193 | -371193 | Global Improvement.

 Optimization finished in 7.237872848s. 
 Objective of best solution found: -371193Time(ms) | Phase nr. | It | Phase It | Phase Type | objective | best obj. | move type
0 | 1 | 1 | 1 | Search | -341784 | -341784 | Global Improvement.
0 | 1 | 2 | 2 | Search | -342454 | -342454 | Global Improvement.
0 | 1 | 3 | 3 | Search | -343064 | -343064 | Global Improvement.
0 | 1 | 4 | 4 | Search | -343620 | -343620 | Global Improvement.
0 | 1 | 5 | 5 | Search | -344110 | -344110 | Global Improvement.
0 | 1 | 6 | 6 | Search | -344572 | -344572 | Global Improvement.
0 | 1 | 7 | 7 | Search | -345138 | -345138 | Global Improvement.
0 | 1 | 8 | 8 | Search | -345594 | -345594 | Global Improvement.
0 | 1 | 9 | 9 | Search | -346136 | -346136 | Global Improvement.
0 | 1 | 10 | 10 | Search | -346582 | -346582 | Global Improvement.
0 | 1 | 11 | 11 | Search | -347036 | -347036 | Global Improvement.
0 | 1 | 12 | 12 | Search | -347452 | -347452 | Global Improvement.
0 | 1 | 13 | 13 | Search | -347930 | -347930 | Global Improvement.
0 | 1 | 14 | 14 | Search | -348340 | -348340 | Global Improvement.
0 | 1 | 15 | 15 | Search | -348740 | -348740 | Global Improvement.
0 | 1 | 16 | 16 | Search | -349126 | -349126 | Global Improvement.
0 | 1 | 17 | 17 | Search | -349540 | -349540 | Global Improvement.
0 | 1 | 18 | 18 | Search | -349916 | -349916 | Global Improvement.
0 | 1 | 19 | 19 | Search | -350382 | -350382 | Global Improvement.
0 | 1 | 20 | 20 | Search | -350760 | -350760 | Global Improvement.
0 | 1 | 21 | 21 | Search | -351194 | -351194 | Global Improvement.
0 | 1 | 22 | 22 | Search | -351560 | -351560 | Global Improvement.
0 | 1 | 23 | 23 | Search | -351914 | -351914 | Global Improvement.
0 | 1 | 24 | 24 | Search | -352240 | -352240 | Global Improvement.
0 | 1 | 25 | 25 | Search | -352732 | -352732 | Global Improvement.
0 | 1 | 26 | 26 | Search | -353086 | -353086 | Global Improvement.
0 | 1 | 27 | 27 | Search | -353438 | -353438 | Global Improvement.
0 | 1 | 28 | 28 | Search | -353768 | -353768 | Global Improvement.
0 | 1 | 29 | 29 | Search | -354080 | -354080 | Global Improvement.
0 | 1 | 30 | 30 | Search | -354384 | -354384 | Global Improvement.
0 | 1 | 31 | 31 | Search | -354672 | -354672 | Global Improvement.
1 | 1 | 32 | 32 | Search | -355100 | -355100 | Global Improvement.
1 | 1 | 33 | 33 | Search | -355382 | -355382 | Global Improvement.
1 | 1 | 34 | 34 | Search | -355674 | -355674 | Global Improvement.
1 | 1 | 35 | 35 | Search | -355945 | -355945 | Global Improvement.
1 | 1 | 36 | 36 | Search | -356199 | -356199 | Global Improvement.
1 | 1 | 37 | 37 | Search | -356451 | -356451 | Global Improvement.
1 | 1 | 38 | 38 | Search | -356795 | -356795 | Global Improvement.
1 | 1 | 39 | 39 | Search | -357065 | -357065 | Global Improvement.
1 | 1 | 40 | 40 | Search | -357483 | -357483 | Global Improvement.
1 | 1 | 41 | 41 | Search | -357767 | -357767 | Global Improvement.
1 | 1 | 42 | 42 | Search | -358044 | -358044 | Global Improvement.
1 | 1 | 43 | 43 | Search | -358278 | -358278 | Global Improvement.
1 | 1 | 44 | 44 | Search | -358492 | -358492 | Global Improvement.
1 | 1 | 45 | 45 | Search | -358706 | -358706 | Global Improvement.
1 | 1 | 46 | 46 | Search | -358918 | -358918 | Global Improvement.
1 | 1 | 47 | 47 | Search | -359108 | -359108 | Global Improvement.
1 | 1 | 48 | 48 | Search | -359286 | -359286 | Global Improvement.
1 | 1 | 49 | 49 | Search | -359448 | -359448 | Global Improvement.
1 | 1 | 50 | 50 | Search | -359748 | -359748 | Global Improvement.
1 | 1 | 51 | 51 | Search | -359910 | -359910 | Global Improvement.
1 | 1 | 52 | 52 | Search | -360072 | -360072 | Global Improvement.
1 | 1 | 53 | 53 | Search | -360220 | -360220 | Global Improvement.
1 | 1 | 54 | 54 | Search | -360368 | -360368 | Global Improvement.
1 | 1 | 55 | 55 | Search | -360516 | -360516 | Global Improvement.
1 | 1 | 56 | 56 | Search | -360656 | -360656 | Global Improvement.
1 | 1 | 57 | 57 | Search | -360962 | -360962 | Global Improvement.
1 | 1 | 58 | 58 | Search | -361118 | -361118 | Global Improvement.
1 | 1 | 59 | 59 | Search | -361284 | -361284 | Global Improvement.
1 | 1 | 60 | 60 | Search | -361486 | -361486 | Global Improvement.
1 | 1 | 61 | 61 | Search | -361636 | -361636 | Global Improvement.
1 | 1 | 62 | 62 | Search | -361765 | -361765 | Global Improvement.
1 | 1 | 63 | 63 | Search | -361891 | -361891 | Global Improvement.
1 | 1 | 64 | 64 | Search | -362013 | -362013 | Global Improvement.
2 | 1 | 65 | 65 | Search | -362119 | -362119 | Global Improvement.
2 | 1 | 66 | 66 | Search | -362239 | -362239 | Global Improvement.
2 | 1 | 67 | 67 | Search | -362391 | -362391 | Global Improvement.
2 | 1 | 68 | 68 | Search | -362497 | -362497 | Global Improvement.
2 | 1 | 69 | 69 | Search | -362637 | -362637 | Global Improvement.
2 | 1 | 70 | 70 | Search | -362753 | -362753 | Global Improvement.
2 | 1 | 71 | 71 | Search | -362971 | -362971 | Global Improvement.
2 | 1 | 72 | 72 | Search | -363073 | -363073 | Global Improvement.
2 | 1 | 73 | 73 | Search | -363331 | -363331 | Global Improvement.
2 | 1 | 74 | 74 | Search | -363515 | -363515 | Global Improvement.
2 | 1 | 75 | 75 | Search | -363607 | -363607 | Global Improvement.
2 | 1 | 76 | 76 | Search | -363693 | -363693 | Global Improvement.
2 | 1 | 77 | 77 | Search | -363955 | -363955 | Global Improvement.
2 | 1 | 78 | 78 | Search | -364059 | -364059 | Global Improvement.
2 | 1 | 79 | 79 | Search | -364135 | -364135 | Global Improvement.
2 | 1 | 80 | 80 | Search | -364267 | -364267 | Global Improvement.
2 | 1 | 81 | 81 | Search | -364471 | -364471 | Global Improvement.
2 | 1 | 82 | 82 | Search | -364543 | -364543 | Global Improvement.
2 | 1 | 83 | 83 | Search | -364597 | -364597 | Global Improvement.
2 | 1 | 84 | 84 | Search | -364651 | -364651 | Global Improvement.
2 | 1 | 85 | 85 | Search | -364703 | -364703 | Global Improvement.
2 | 1 | 86 | 86 | Search | -364853 | -364853 | Global Improvement.
2 | 1 | 87 | 87 | Search | -365011 | -365011 | Global Improvement.
2 | 1 | 88 | 88 | Search | -365195 | -365195 | Global Improvement.
2 | 1 | 89 | 89 | Search | -365301 | -365301 | Global Improvement.
2 | 1 | 90 | 90 | Search | -365387 | -365387 | Global Improvement.
2 | 1 | 91 | 91 | Search | -365461 | -365461 | Global Improvement.
2 | 1 | 92 | 92 | Search | -365561 | -365561 | Global Improvement.
2 | 1 | 93 | 93 | Search | -365603 | -365603 | Global Improvement.
2 | 1 | 94 | 94 | Search | -365805 | -365805 | Global Improvement.
2 | 1 | 95 | 95 | Search | -365917 | -365917 | Global Improvement.
2 | 1 | 96 | 96 | Search | -365921 | -365921 | Global Improvement.
2 | 1 | 97 | 97 | Search | -365983 | -365983 | Global Improvement.
2 | 1 | 98 | 98 | Search | -366143 | -366143 | Global Improvement.
3 | 1 | 99 | 99 | Search | -366227 | -366227 | Global Improvement.
3 | 1 | 100 | 100 | Search | -366241 | -366241 | Global Improvement.
3 | 1 | 101 | 101 | Search | -366371 | -366371 | Global Improvement.
3 | 1 | 102 | 102 | Search | -366413 | -366413 | Global Improvement.
3 | 1 | 103 | 103 | Search | -366451 | -366451 | Global Improvement.
3 | 1 | 104 | 104 | Search | -366493 | -366493 | Global Improvement.
3 | 1 | 105 | 105 | Search | -366573 | -366573 | Global Improvement.
3 | 1 | 106 | 106 | Search | -366609 | -366609 | Global Improvement.
3 | 1 | 107 | 107 | Search | -366631 | -366631 | Global Improvement.
3 | 1 | 108 | 108 | Search | -366647 | -366647 | Global Improvement.
3 | 1 | 109 | 109 | Search | -366653 | -366653 | Global Improvement.
3 | 1 | 110 | 110 | Search | -366699 | -366699 | Global Improvement.
3 | 1 | 111 | 111 | Search | -366703 | -366703 | Global Improvement.
3 | 1 | 118 | 118 | Search | -366848 | -366848 | Global Improvement.
3 | 1 | 119 | 119 | Search | -366948 | -366948 | Global Improvement.
3 | 1 | 120 | 120 | Search | -366986 | -366986 | Global Improvement.
3 | 1 | 121 | 121 | Search | -367074 | -367074 | Global Improvement.
3 | 1 | 122 | 122 | Search | -367212 | -367212 | Global Improvement.
3 | 1 | 123 | 123 | Search | -367284 | -367284 | Global Improvement.
3 | 1 | 124 | 124 | Search | -367428 | -367428 | Global Improvement.
3 | 1 | 125 | 125 | Search | -367494 | -367494 | Global Improvement.
3 | 1 | 126 | 126 | Search | -367556 | -367556 | Global Improvement.
3 | 1 | 127 | 127 | Search | -367592 | -367592 | Global Improvement.
3 | 1 | 128 | 128 | Search | -367626 | -367626 | Global Improvement.
3 | 1 | 129 | 129 | Search | -367688 | -367688 | Global Improvement.
3 | 1 | 130 | 130 | Search | -367710 | -367710 | Global Improvement.
3 | 1 | 131 | 131 | Search | -367732 | -367732 | Global Improvement.
3 | 1 | 132 | 132 | Search | -367808 | -367808 | Global Improvement.
4 | 1 | 133 | 133 | Search | -367822 | -367822 | Global Improvement.
4 | 1 | 134 | 134 | Search | -367860 | -367860 | Global Improvement.
4 | 1 | 137 | 137 | Search | -367942 | -367942 | Global Improvement.
4 | 1 | 138 | 138 | Search | -367946 | -367946 | Global Improvement.
4 | 1 | 143 | 143 | Search | -367972 | -367972 | Global Improvement.
4 | 1 | 144 | 144 | Search | -367988 | -367988 | Global Improvement.
4 | 1 | 145 | 145 | Search | -368000 | -368000 | Global Improvement.
4 | 1 | 149 | 149 | Search | -368049 | -368049 | Global Improvement.

 Optimization finished in 4.40838701s. 
 Objective of best solution found: -368049Time(ms) | Phase nr. | It | Phase It | Phase Type | objective | best obj. | move type
0 | 1 | 1 | 1 | Search | -341784 | -341784 | Global Improvement.
0 | 1 | 2 | 2 | Search | -342454 | -342454 | Global Improvement.
0 | 1 | 3 | 3 | Search | -343064 | -343064 | Global Improvement.
0 | 1 | 4 | 4 | Search | -343620 | -343620 | Global Improvement.
0 | 1 | 5 | 5 | Search | -344110 | -344110 | Global Improvement.
0 | 1 | 6 | 6 | Search | -344572 | -344572 | Global Improvement.
0 | 1 | 7 | 7 | Search | -345138 | -345138 | Global Improvement.
0 | 1 | 8 | 8 | Search | -345594 | -345594 | Global Improvement.
0 | 1 | 9 | 9 | Search | -346136 | -346136 | Global Improvement.
0 | 1 | 10 | 10 | Search | -346582 | -346582 | Global Improvement.
0 | 1 | 11 | 11 | Search | -347036 | -347036 | Global Improvement.
0 | 1 | 12 | 12 | Search | -347452 | -347452 | Global Improvement.
0 | 1 | 13 | 13 | Search | -347930 | -347930 | Global Improvement.
0 | 1 | 14 | 14 | Search | -348340 | -348340 | Global Improvement.
0 | 1 | 15 | 15 | Search | -348740 | -348740 | Global Improvement.
0 | 1 | 16 | 16 | Search | -349126 | -349126 | Global Improvement.
0 | 1 | 17 | 17 | Search | -349540 | -349540 | Global Improvement.
0 | 1 | 18 | 18 | Search | -349916 | -349916 | Global Improvement.
0 | 1 | 19 | 19 | Search | -350382 | -350382 | Global Improvement.
0 | 1 | 20 | 20 | Search | -350760 | -350760 | Global Improvement.
0 | 1 | 21 | 21 | Search | -351194 | -351194 | Global Improvement.
0 | 1 | 22 | 22 | Search | -351560 | -351560 | Global Improvement.
0 | 1 | 23 | 23 | Search | -351914 | -351914 | Global Improvement.
0 | 1 | 24 | 24 | Search | -352240 | -352240 | Global Improvement.
0 | 1 | 25 | 25 | Search | -352732 | -352732 | Global Improvement.
0 | 1 | 26 | 26 | Search | -353086 | -353086 | Global Improvement.
0 | 1 | 27 | 27 | Search | -353438 | -353438 | Global Improvement.
0 | 1 | 28 | 28 | Search | -353768 | -353768 | Global Improvement.
0 | 1 | 29 | 29 | Search | -354080 | -354080 | Global Improvement.
0 | 1 | 30 | 30 | Search | -354384 | -354384 | Global Improvement.
1 | 1 | 31 | 31 | Search | -354672 | -354672 | Global Improvement.
1 | 1 | 32 | 32 | Search | -355100 | -355100 | Global Improvement.
1 | 1 | 33 | 33 | Search | -355382 | -355382 | Global Improvement.
1 | 1 | 34 | 34 | Search | -355674 | -355674 | Global Improvement.
1 | 1 | 35 | 35 | Search | -355945 | -355945 | Global Improvement.
1 | 1 | 36 | 36 | Search | -356199 | -356199 | Global Improvement.
1 | 1 | 37 | 37 | Search | -356451 | -356451 | Global Improvement.
1 | 1 | 38 | 38 | Search | -356795 | -356795 | Global Improvement.
1 | 1 | 39 | 39 | Search | -357065 | -357065 | Global Improvement.
1 | 1 | 40 | 40 | Search | -357483 | -357483 | Global Improvement.
1 | 1 | 41 | 41 | Search | -357767 | -357767 | Global Improvement.
1 | 1 | 42 | 42 | Search | -358044 | -358044 | Global Improvement.
1 | 1 | 43 | 43 | Search | -358278 | -358278 | Global Improvement.
1 | 1 | 44 | 44 | Search | -358492 | -358492 | Global Improvement.
1 | 1 | 45 | 45 | Search | -358706 | -358706 | Global Improvement.
1 | 1 | 46 | 46 | Search | -358918 | -358918 | Global Improvement.
1 | 1 | 47 | 47 | Search | -359108 | -359108 | Global Improvement.
1 | 1 | 48 | 48 | Search | -359286 | -359286 | Global Improvement.
1 | 1 | 49 | 49 | Search | -359448 | -359448 | Global Improvement.
1 | 1 | 50 | 50 | Search | -359748 | -359748 | Global Improvement.
1 | 1 | 51 | 51 | Search | -359910 | -359910 | Global Improvement.
1 | 1 | 52 | 52 | Search | -360072 | -360072 | Global Improvement.
1 | 1 | 53 | 53 | Search | -360220 | -360220 | Global Improvement.
1 | 1 | 54 | 54 | Search | -360368 | -360368 | Global Improvement.
1 | 1 | 55 | 55 | Search | -360516 | -360516 | Global Improvement.
1 | 1 | 56 | 56 | Search | -360656 | -360656 | Global Improvement.
1 | 1 | 57 | 57 | Search | -360962 | -360962 | Global Improvement.
1 | 1 | 58 | 58 | Search | -361118 | -361118 | Global Improvement.
1 | 1 | 59 | 59 | Search | -361284 | -361284 | Global Improvement.
1 | 1 | 60 | 60 | Search | -361486 | -361486 | Global Improvement.
1 | 1 | 61 | 61 | Search | -361636 | -361636 | Global Improvement.
1 | 1 | 62 | 62 | Search | -361765 | -361765 | Global Improvement.
1 | 1 | 63 | 63 | Search | -361891 | -361891 | Global Improvement.
2 | 1 | 64 | 64 | Search | -362013 | -362013 | Global Improvement.
2 | 1 | 65 | 65 | Search | -362119 | -362119 | Global Improvement.
2 | 1 | 66 | 66 | Search | -362239 | -362239 | Global Improvement.
2 | 1 | 67 | 67 | Search | -362391 | -362391 | Global Improvement.
2 | 1 | 68 | 68 | Search | -362497 | -362497 | Global Improvement.
2 | 1 | 69 | 69 | Search | -362637 | -362637 | Global Improvement.
2 | 1 | 70 | 70 | Search | -362753 | -362753 | Global Improvement.
2 | 1 | 71 | 71 | Search | -362971 | -362971 | Global Improvement.
2 | 1 | 72 | 72 | Search | -363073 | -363073 | Global Improvement.
2 | 1 | 73 | 73 | Search | -363331 | -363331 | Global Improvement.
2 | 1 | 74 | 74 | Search | -363515 | -363515 | Global Improvement.
2 | 1 | 75 | 75 | Search | -363607 | -363607 | Global Improvement.
2 | 1 | 76 | 76 | Search | -363693 | -363693 | Global Improvement.
2 | 1 | 77 | 77 | Search | -363955 | -363955 | Global Improvement.
2 | 1 | 78 | 78 | Search | -364059 | -364059 | Global Improvement.
2 | 1 | 79 | 79 | Search | -364135 | -364135 | Global Improvement.
2 | 1 | 80 | 80 | Search | -364267 | -364267 | Global Improvement.
2 | 1 | 81 | 81 | Search | -364471 | -364471 | Global Improvement.
2 | 1 | 82 | 82 | Search | -364543 | -364543 | Global Improvement.
2 | 1 | 83 | 83 | Search | -364597 | -364597 | Global Improvement.
2 | 1 | 84 | 84 | Search | -364651 | -364651 | Global Improvement.
2 | 1 | 85 | 85 | Search | -364703 | -364703 | Global Improvement.
2 | 1 | 86 | 86 | Search | -364853 | -364853 | Global Improvement.
2 | 1 | 87 | 87 | Search | -365011 | -365011 | Global Improvement.
2 | 1 | 88 | 88 | Search | -365195 | -365195 | Global Improvement.
2 | 1 | 89 | 89 | Search | -365301 | -365301 | Global Improvement.
2 | 1 | 90 | 90 | Search | -365387 | -365387 | Global Improvement.
2 | 1 | 91 | 91 | Search | -365461 | -365461 | Global Improvement.
2 | 1 | 92 | 92 | Search | -365561 | -365561 | Global Improvement.
2 | 1 | 93 | 93 | Search | -365603 | -365603 | Global Improvement.
2 | 1 | 94 | 94 | Search | -365805 | -365805 | Global Improvement.
2 | 1 | 95 | 95 | Search | -365917 | -365917 | Global Improvement.
2 | 1 | 96 | 96 | Search | -365921 | -365921 | Global Improvement.
3 | 1 | 97 | 97 | Search | -365983 | -365983 | Global Improvement.
3 | 1 | 98 | 98 | Search | -366143 | -366143 | Global Improvement.
3 | 1 | 99 | 99 | Search | -366227 | -366227 | Global Improvement.
3 | 1 | 100 | 100 | Search | -366241 | -366241 | Global Improvement.
3 | 1 | 101 | 101 | Search | -366371 | -366371 | Global Improvement.
3 | 1 | 102 | 102 | Search | -366413 | -366413 | Global Improvement.
3 | 1 | 103 | 103 | Search | -366451 | -366451 | Global Improvement.
3 | 1 | 104 | 104 | Search | -366493 | -366493 | Global Improvement.
3 | 1 | 105 | 105 | Search | -366573 | -366573 | Global Improvement.
3 | 1 | 106 | 106 | Search | -366609 | -366609 | Global Improvement.
3 | 1 | 107 | 107 | Search | -366631 | -366631 | Global Improvement.
3 | 1 | 108 | 108 | Search | -366647 | -366647 | Global Improvement.
3 | 1 | 109 | 109 | Search | -366653 | -366653 | Global Improvement.
3 | 1 | 110 | 110 | Search | -366699 | -366699 | Global Improvement.
3 | 1 | 111 | 111 | Search | -366703 | -366703 | Global Improvement.
3 | 1 | 118 | 118 | Search | -366848 | -366848 | Global Improvement.
3 | 1 | 119 | 119 | Search | -366948 | -366948 | Global Improvement.
3 | 1 | 120 | 120 | Search | -366986 | -366986 | Global Improvement.
3 | 1 | 121 | 121 | Search | -367074 | -367074 | Global Improvement.
3 | 1 | 122 | 122 | Search | -367212 | -367212 | Global Improvement.
3 | 1 | 123 | 123 | Search | -367284 | -367284 | Global Improvement.
3 | 1 | 124 | 124 | Search | -367428 | -367428 | Global Improvement.
3 | 1 | 125 | 125 | Search | -367494 | -367494 | Global Improvement.
3 | 1 | 126 | 126 | Search | -367556 | -367556 | Global Improvement.
3 | 1 | 127 | 127 | Search | -367592 | -367592 | Global Improvement.
3 | 1 | 128 | 128 | Search | -367626 | -367626 | Global Improvement.
3 | 1 | 129 | 129 | Search | -367688 | -367688 | Global Improvement.
4 | 1 | 130 | 130 | Search | -367710 | -367710 | Global Improvement.
4 | 1 | 131 | 131 | Search | -367732 | -367732 | Global Improvement.
4 | 1 | 132 | 132 | Search | -367808 | -367808 | Global Improvement.
4 | 1 | 133 | 133 | Search | -367822 | -367822 | Global Improvement.
4 | 1 | 134 | 134 | Search | -367860 | -367860 | Global Improvement.
4 | 1 | 137 | 137 | Search | -367942 | -367942 | Global Improvement.
4 | 1 | 138 | 138 | Search | -367946 | -367946 | Global Improvement.
4 | 1 | 143 | 143 | Search | -367972 | -367972 | Global Improvement.
4 | 1 | 144 | 144 | Search | -367988 | -367988 | Global Improvement.
4 | 1 | 145 | 145 | Search | -368000 | -368000 | Global Improvement.
4 | 1 | 149 | 149 | Search | -368049 | -368049 | Global Improvement.

 Optimization finished in 2.661398947s. 
 Objective of best solution found: -368049Time(ms) | Phase nr. | It | Phase It | Phase Type | objective | best obj. | move type
0 | 1 | 1 | 1 | Search | -341784 | -341784 | Global Improvement.
0 | 1 | 2 | 2 | Search | -342454 | -342454 | Global Improvement.
0 | 1 | 3 | 3 | Search | -343064 | -343064 | Global Improvement.
0 | 1 | 4 | 4 | Search | -343620 | -343620 | Global Improvement.
0 | 1 | 5 | 5 | Search | -344110 | -344110 | Global Improvement.
0 | 1 | 6 | 6 | Search | -344572 | -344572 | Global Improvement.
0 | 1 | 7 | 7 | Search | -345138 | -345138 | Global Improvement.
0 | 1 | 8 | 8 | Search | -345594 | -345594 | Global Improvement.
0 | 1 | 9 | 9 | Search | -346136 | -346136 | Global Improvement.
0 | 1 | 10 | 10 | Search | -346582 | -346582 | Global Improvement.
0 | 1 | 11 | 11 | Search | -347036 | -347036 | Global Improvement.
0 | 1 | 12 | 12 | Search | -347452 | -347452 | Global Improvement.
0 | 1 | 13 | 13 | Search | -347930 | -347930 | Global Improvement.
0 | 1 | 14 | 14 | Search | -348340 | -348340 | Global Improvement.
0 | 1 | 15 | 15 | Search | -348740 | -348740 | Global Improvement.
0 | 1 | 16 | 16 | Search | -349126 | -349126 | Global Improvement.
0 | 1 | 17 | 17 | Search | -349540 | -349540 | Global Improvement.
0 | 1 | 18 | 18 | Search | -349916 | -349916 | Global Improvement.
0 | 1 | 19 | 19 | Search | -350382 | -350382 | Global Improvement.
0 | 1 | 20 | 20 | Search | -350760 | -350760 | Global Improvement.
0 | 1 | 21 | 21 | Search | -351194 | -351194 | Global Improvement.
0 | 1 | 22 | 22 | Search | -351560 | -351560 | Global Improvement.
0 | 1 | 23 | 23 | Search | -351914 | -351914 | Global Improvement.
0 | 1 | 24 | 24 | Search | -352240 | -352240 | Global Improvement.
0 | 1 | 25 | 25 | Search | -352732 | -352732 | Global Improvement.
0 | 1 | 26 | 26 | Search | -353086 | -353086 | Global Improvement.
0 | 1 | 27 | 27 | Search | -353438 | -353438 | Global Improvement.
0 | 1 | 28 | 28 | Search | -353768 | -353768 | Global Improvement.
0 | 1 | 29 | 29 | Search | -354080 | -354080 | Global Improvement.
0 | 1 | 30 | 30 | Search | -354384 | -354384 | Global Improvement.
0 | 1 | 31 | 31 | Search | -354672 | -354672 | Global Improvement.
0 | 1 | 32 | 32 | Search | -355100 | -355100 | Global Improvement.
1 | 1 | 33 | 33 | Search | -355382 | -355382 | Global Improvement.
1 | 1 | 34 | 34 | Search | -355674 | -355674 | Global Improvement.
1 | 1 | 35 | 35 | Search | -355945 | -355945 | Global Improvement.
1 | 1 | 36 | 36 | Search | -356199 | -356199 | Global Improvement.
1 | 1 | 37 | 37 | Search | -356451 | -356451 | Global Improvement.
1 | 1 | 38 | 38 | Search | -356795 | -356795 | Global Improvement.
1 | 1 | 39 | 39 | Search | -357065 | -357065 | Global Improvement.
1 | 1 | 40 | 40 | Search | -357483 | -357483 | Global Improvement.
1 | 1 | 41 | 41 | Search | -357767 | -357767 | Global Improvement.
1 | 1 | 42 | 42 | Search | -358044 | -358044 | Global Improvement.
1 | 1 | 43 | 43 | Search | -358278 | -358278 | Global Improvement.
1 | 1 | 44 | 44 | Search | -358492 | -358492 | Global Improvement.
1 | 1 | 45 | 45 | Search | -358706 | -358706 | Global Improvement.
1 | 1 | 46 | 46 | Search | -358918 | -358918 | Global Improvement.
1 | 1 | 47 | 47 | Search | -359108 | -359108 | Global Improvement.
1 | 1 | 48 | 48 | Search | -359286 | -359286 | Global Improvement.
1 | 1 | 49 | 49 | Search | -359448 | -359448 | Global Improvement.
1 | 1 | 50 | 50 | Search | -359748 | -359748 | Global Improvement.
1 | 1 | 51 | 51 | Search | -359910 | -359910 | Global Improvement.
1 | 1 | 52 | 52 | Search | -360072 | -360072 | Global Improvement.
1 | 1 | 53 | 53 | Search | -360220 | -360220 | Global Improvement.
1 | 1 | 54 | 54 | Search | -360368 | -360368 | Global Improvement.
1 | 1 | 55 | 55 | Search | -360516 | -360516 | Global Improvement.
1 | 1 | 56 | 56 | Search | -360656 | -360656 | Global Improvement.
1 | 1 | 57 | 57 | Search | -360962 | -360962 | Global Improvement.
1 | 1 | 58 | 58 | Search | -361118 | -361118 | Global Improvement.
1 | 1 | 59 | 59 | Search | -361284 | -361284 | Global Improvement.
1 | 1 | 60 | 60 | Search | -361486 | -361486 | Global Improvement.
1 | 1 | 61 | 61 | Search | -361636 | -361636 | Global Improvement.
1 | 1 | 62 | 62 | Search | -361765 | -361765 | Global Improvement.
1 | 1 | 63 | 63 | Search | -361891 | -361891 | Global Improvement.
1 | 1 | 64 | 64 | Search | -362013 | -362013 | Global Improvement.
1 | 1 | 65 | 65 | Search | -362119 | -362119 | Global Improvement.
2 | 1 | 66 | 66 | Search | -362239 | -362239 | Global Improvement.
2 | 1 | 67 | 67 | Search | -362391 | -362391 | Global Improvement.
2 | 1 | 68 | 68 | Search | -362497 | -362497 | Global Improvement.
2 | 1 | 69 | 69 | Search | -362637 | -362637 | Global Improvement.
2 | 1 | 70 | 70 | Search | -362753 | -362753 | Global Improvement.
2 | 1 | 71 | 71 | Search | -362971 | -362971 | Global Improvement.
2 | 1 | 72 | 72 | Search | -363073 | -363073 | Global Improvement.
2 | 1 | 73 | 73 | Search | -363331 | -363331 | Global Improvement.
2 | 1 | 74 | 74 | Search | -363515 | -363515 | Global Improvement.
2 | 1 | 75 | 75 | Search | -363607 | -363607 | Global Improvement.
2 | 1 | 76 | 76 | Search | -363693 | -363693 | Global Improvement.
2 | 1 | 77 | 77 | Search | -363955 | -363955 | Global Improvement.
2 | 1 | 78 | 78 | Search | -364059 | -364059 | Global Improvement.
2 | 1 | 79 | 79 | Search | -364135 | -364135 | Global Improvement.
2 | 1 | 80 | 80 | Search | -364267 | -364267 | Global Improvement.
2 | 1 | 81 | 81 | Search | -364471 | -364471 | Global Improvement.
2 | 1 | 82 | 82 | Search | -364543 | -364543 | Global Improvement.
2 | 1 | 83 | 83 | Search | -364597 | -364597 | Global Improvement.
2 | 1 | 84 | 84 | Search | -364651 | -364651 | Global Improvement.
2 | 1 | 85 | 85 | Search | -364703 | -364703 | Global Improvement.
2 | 1 | 86 | 86 | Search | -364853 | -364853 | Global Improvement.
2 | 1 | 87 | 87 | Search | -365011 | -365011 | Global Improvement.
2 | 1 | 88 | 88 | Search | -365195 | -365195 | Global Improvement.
